       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 TUMKUR               | TUMKUR             | WEST EXTN                          | TUMKUR (CMC) WARD 4              |572101|29180942310| GLPS KOTE MANDIPETE
 TUMKUR               | TUMKUR             | WEST EXTN                          | TUMKUR (CMC) WARD 7              |572103|29180900101| GHPS WESTEREN EXTENSION
 TUMKUR               | TUMKUR             | WEST EXTN                          | TUMKUR (CMC) WARD 8              |572101|29180900207| GHPS JAYAPURA WARD 7
 TUMKUR               | TUMKUR             | WEST EXTN                          | TUMKUR (CMC) WARD 8              |572101|29180900208| GLPS KUNTAMMANATHOTA
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | ADITHYAPATNA (CT) WARD 1         |572211|29180723903| GHPS ADITYAPATTANA
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | APPASANDRA                       |572211|29180717801| GLPS APPASANDRA
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | CHAKUVALLI                       |572211|29180717901| GLPS CHAKUVALLI
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | CHAKUVALLI                       |572211|29180717902| GLPS CHAKUVALLI PALYA
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | D HOSAHALLI                      |572211|29180725902| GLPS JANATHA COLONY
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | HADAVANA HALLI                   |572211|29180718001| GHPS HADAVANAHALLI
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | HADAVANA HALLI                   |572211|29180718002| GHPS H GOLLARAHATTI
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | HEGGERE                          |572215|29180718201| GHPS HEGGERE
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | HONNENAHALLI                     |572211|29180718301| GHPS HONNENAHALLI
 TUMKUR               | TURUVEKERE         | ADITHYA PATNA                      | MARASANDRA                       |572215|29180718101| GHPS MARASANDRA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | ANEKERE                          |572212|29180710001| GHPS ANEKERE
 TUMKUR               | TURUVEKERE         | ANEKERE                            | ANEKERE                          |572212|29180710002| GLPS ANEKERE PALYA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | ANEKERE                          |572212|29180710003| GLPS NAYAKANA GHATTA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | DODDA GHATTA                     |572227|29180710301| GHPS DODDAGHATTA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | GUDDENA HALLI                    |572227|29180710201| GHPS GUDDENA HALLI
 TUMKUR               | TURUVEKERE         | ANEKERE                            | GUDDENA HALLI                    |572227|29180710202| GLPS BESTARA PALYA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | MALLAGHATTA                      |572212|29180710501| GLPS MALLAGHATTA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | SOMENA HALLI                     |572227|29180710401| GLPS SOMENA HALLI
 TUMKUR               | TURUVEKERE         | ANEKERE                            | SOMENA HALLI                     |572227|29180710402| GLPS SOMENAHALLI PALYA
 TUMKUR               | TURUVEKERE         | ANEKERE                            | TOREMAVINA HALLI                 |572212|29180710102| GHPS BUVANA HALLI
 TUMKUR               | TURUVEKERE         | ANEKERE                            | TOREMAVINA HALLI                 |572212|29180710101| GHPS TOREMAVINA HALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | AREMALLENA HALLI                 |572224|29180713701| GHPS AREMALLENA HALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | AREMALLENA HALLI                 |572224|29180713702| GLPS AREMALLENAHALII GOLLARAHAT
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | BIGANENA HALLI                   |572224|29180713601| GHPS BIGANENA HALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | BYADARA KODIGEHALLI              |572224|29180713901| GLPS BYADARA KODIGEHALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | GOVINDA GHATTA                   |572224|29180706601| GLPS GOVINDA GHATTA
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | HULI KAL                         |572224|29180713301| GHPS HULIKAL
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | KOLALA                           |572227|29180706201| GHPS KOLALA
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | KYAMASANDRA                      |572224|29180713501| GLPS KYAMASANDRA
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | MARAPPANA HALLI                  |572224|29180706301| GLPS MARAPPANA HALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | SOPANA HALLI                     |572224|29180713801| GLPS SOPANAHALLI
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | TANDAGA                          |572224|29180706001| GMHPS TANDAGA
 TUMKUR               | TURUVEKERE         | AREMALLENAHALLI                    | VITALADEVRA HALLI                |572224|29180706501| GLPS VITALADEVARAHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | A HOSAHALLI                      |572212|29180702001| GHPS A.HOSAHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | BALAMAADI HALLI                  |572212|29180701801| GLPS BALAMAADIHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | BANA SANDRA                      |572212|29180701401| GMHPS BANASANDRA
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | BOMMENA HALLI                    |572212|29180701901| GLPS BOMMENAHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | BUGUDANA HALLI                   |572212|29180701701| GLPS BUGUDANA HALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | GHULADA HALLI                    |572212|29180701601| GLPS GULADAHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | HULISANDRA                       |572212|29180701501| GLPS HULISANDRA
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | KUNIKENA HALLI                   |572212|29180702101| GHPS KUNIKENAHALLI
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | KUNIKENA HALLI                   |572212|29180702102| GLPS MARATIPALYA
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | KUNIKENA HALLI                   |572212|29180702103| GLPSTHOPEGOWDANAPALYA
 TUMKUR               | TURUVEKERE         | BANASANDRA                         | SOMALAPURA                       |572212|29180702202| GLPS DEVARAHATTI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | AMBALA DEVRA HALLI               |572221|29180708101| GLPS AMBALA DEVARAHALLI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | ANCHEHALLI                       |572221|29180708901| GHPS ANCHEHALLI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | BHAITHARA HOSA HALLI             |572221|29180708001| GHPS BHAITHARA HOSAHALLI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | DUMMANA HALLI                    |572221|29180708201| GLPS DUMMANA HALLI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | MALLENAHALI                      |572221|29180709301| GHPS MALLENA HALLI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | RAMASAGARA                       |572221|29180709001| GLPS RAMASAGARA
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | TARAMANA KOTE                    |572221|29180708801| GLPS TARAMANAKOTE
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | TARAMANA KOTE                    |572221|29180708802| GLPS T GOLLARA HATTI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | VARAHAASANDRA                    |572221|29180708501| GLPS VARAHASANDRA
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | VARAHAASANDRA                    |572221|29180708502| GLPS V GOLLARAHATTI
 TUMKUR               | TURUVEKERE         | BYTHARA HOSAHALLI                  | VITALAPURA                       |572221|29180708401| GHPS VITALAPURA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BADAGARA HALLI                   |572221|29180721201| GLPS BDAGARA HALLI
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BENAKANA KERE                    |572227|29180720501| GHPS BENAKANAKERE
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BENAKANA KERE                    |572227|29180720505| GHPS HODAKEGHATTA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BENAKANA KERE                    |572227|29180720502| GLPS BENDEKERE
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BENAKANA KERE                    |572227|29180720503| GLPS B HOSURU
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BENAKANA KERE                    |572227|29180720506| GLPS HAREHALLI
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | BICHANA HALLI                    |572227|29180720302| GLPS B PURA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | DABBE GHATTA                     |572227|29180720101| GHPS DABBEGHATTA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | DABBE GHATTA                     |572227|29180720105| GLPS GANDHIGRAMA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | DABBE GHATTA                     |572227|29180720102| GLPS INDIRA NAGARA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | GURALA MATA                      |572227|29180720401| GHPS GURALAMATA
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | GURALA MATA                      |572227|29180720402| GLPS G ALADAHALLI
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | HALLADA HOSAHALLI                |572227|29180720201| GHPS HALLADA HOSAHALLI
 TUMKUR               | TURUVEKERE         | DABBE GHATTA                       | HALLADA HOSAHALLI                |572227|29180720202| GLPS LAXMIDEVARAHALLI
